Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
13943,4/6/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/6/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,9157.000,9157.000,0.000,Plus Materials                                    ,,1511.0425,1511.0400,0.0000,,,0,1,
13944,4/6/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/6/2026 12:00:00 AM,6:06AM,,17:54:00,LBS    ,1777.000,1777.000,0.000,Plus Materials                                    ,,289.1289,289.1300,0.0000,,,0,1,
13945,4/6/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/6/2026 12:00:00 AM,6:08AM,,17:52:00,LBS    ,2413.000,2413.000,0.000,Plus Materials                                    ,,396.7376,396.7400,0.0000,,,0,1,
13946,4/6/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/6/2026 12:00:00 AM,2:59PM,,09:01:00,LBS    ,3458.000,3458.000,0.000,Plus Materials                                    ,,259.3504,259.3500,0.0000,,,29,1,
13947,4/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/8/2026 12:00:00 AM,7:50AM,,16:10:00,LBS    ,9019.000,9019.000,0.000,Plus Materials                                    ,,335.9863,335.9900,0.0000,,,7,8,
13951,4/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/8/2026 12:00:00 AM,7:50AM,,16:10:00,LBS    ,7692.000,7692.000,0.000,Plus Materials                                    ,,410.4800,410.4900,0.0000,,,0,1,
13952,4/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,4/8/2026 12:00:00 AM,7:51AM,,16:09:00,LBS    ,597.000,597.000,0.000,Plus Materials                                    ,,42.2779,42.2800,0.0000,,,6,0,
13953,4/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/8/2026 12:00:00 AM,7:51AM,,16:09:00,LBS    ,3648.000,3648.000,0.000,Plus Materials                                    ,,1.5331,1.5400,0.0000,,,3,3,
13955,4/7/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/8/2026 12:00:00 AM,7:51AM,,16:09:00,LBS    ,2316.000,2316.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,270,0,
13957,4/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/8/2026 12:00:00 AM,7:53AM,,16:07:00,LBS    ,8403.000,8403.000,0.000,Plus Materials                                    ,,308.7679,308.7600,0.0000,,,7,0,
13961,4/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/8/2026 12:00:00 AM,7:54AM,,16:06:00,LBS    ,5696.000,5696.000,0.000,Plus Materials                                    ,,398.7200,398.7200,0.0000,,,0,0,
13965,4/7/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/8/2026 12:00:00 AM,7:55AM,,16:05:00,LBS    ,3297.000,3297.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
13971,4/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/8/2026 12:00:00 AM,7:56AM,,16:04:00,LBS    ,1408.000,1408.000,0.000,Plus Materials                                    ,,147.8400,147.8400,0.0000,,,0,0,
13973,4/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/8/2026 12:00:00 AM,7:56AM,,16:04:00,LBS    ,5635.000,5635.000,0.000,Plus Materials                                    ,,-394.4500,-394.4500,0.0000,,,0,0,
13978,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,5:16AM,,18:44:00,LBS    ,13208.000,13208.000,0.000,Plus Materials                                    ,,1002.5519,1002.5500,0.0000,,,17,1,
13979,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,5:18AM,,18:42:00,LBS    ,21582.000,21582.000,0.000,Plus Materials                                    ,,1667.8215,1667.8200,0.0000,,,0,1,
13980,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,5:21AM,,18:39:00,LBS    ,2112.000,2112.000,0.000,Plus Materials                                    ,,163.6168,163.6200,0.0000,,,10,1,
13981,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,5:23AM,,18:37:00,LBS    ,6894.000,6894.000,0.000,Plus Materials                                    ,,528.5226,528.5200,0.0000,,,0,1,
13982,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,5:24AM,,18:36:00,LBS    ,32732.000,32732.000,0.000,Plus Materials                                    ,,2075.7592,2075.7600,0.0000,,,8,1,
13983,4/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/9/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,8362.000,8362.000,0.000,Plus Materials                                    ,,152.1271,152.1300,0.0000,,,7,8,
13987,4/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/9/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,6650.000,6650.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,15,0,
13989,4/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/9/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,9844.000,9844.000,0.000,Plus Materials                                    ,,560.0000,560.0000,0.0000,,,55,10,
13991,4/8/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/9/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,4105.000,4105.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
13993,4/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/9/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,5780.000,5780.000,0.000,Plus Materials                                    ,,261.8399,261.8300,0.0000,,,5,0,
13997,4/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/9/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,3134.000,3134.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
13999,4/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/9/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,10556.000,10556.000,0.000,Plus Materials                                    ,,738.9200,738.9200,0.0000,,,0,0,
14001,4/8/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/9/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,2730.000,2730.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,44,0,
14009,4/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/9/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,8256.000,8256.000,0.000,Plus Materials                                    ,,-577.9200,-577.9200,0.0000,,,0,0,
14014,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,2:25PM,,09:35:00,LBS    ,9524.000,9524.000,0.000,Plus Materials                                    ,,736.0004,736.0000,0.0000,,,0,1,
14015,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,2:27PM,,09:33:00,LBS    ,3138.000,3138.000,0.000,Plus Materials                                    ,,243.1008,243.1000,0.0000,,,0,1,
14016,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,2:29PM,,09:31:00,LBS    ,9904.000,9904.000,0.000,Plus Materials                                    ,,759.2833,759.2800,0.0000,,,0,1,
14017,4/8/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/8/2026 12:00:00 AM,2:31PM,,09:29:00,LBS    ,8998.000,8998.000,0.000,Plus Materials                                    ,,676.2737,676.2700,0.0000,,,13,1,
14018,4/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/10/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,4547.000,4547.000,0.000,Plus Materials                                    ,,205.9828,205.9900,0.0000,,,4,4,
14022,4/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/10/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1558.000,1558.000,0.000,Plus Materials                                    ,,155.8000,155.8000,0.0000,,,0,0,
14024,4/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/10/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,2736.000,2736.000,0.000,Plus Materials                                    ,,-47.3174,-47.3100,0.0000,,,5,3,
14026,4/9/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/10/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,1043.000,1043.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
14028,4/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/10/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,4098.000,4098.000,0.000,Plus Materials                                    ,,28.4693,28.4700,0.0000,,,4,0,
14032,4/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/10/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4562.000,4562.000,0.000,Plus Materials                                    ,,319.3332,319.3400,0.0000,,,0,0,
14034,4/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/10/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,7119.000,7119.000,0.000,Plus Materials                                    ,,448.7700,448.7700,0.0000,,,0,0,
14042,4/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/10/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,3755.000,3755.000,0.000,Plus Materials                                    ,,37.5500,37.5500,0.0000,,,4,0,
14044,4/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/10/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,5512.000,5512.000,0.000,Plus Materials                                    ,,385.8400,385.8400,0.0000,,,0,0,
14048,4/9/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,4/10/2026 12:00:00 AM,6:26AM,,17:34:00,LBS    ,2940.000,3655.000,-715.000,Plus Materials                                    ,,157.9400,304.9400,147.0000,,,9,2,
14049,4/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/13/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,6519.000,6519.000,0.000,Plus Materials                                    ,,125.6591,125.6600,0.0000,,,3,5,
14053,4/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/13/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,6746.000,6746.000,0.000,Plus Materials                                    ,,598.2200,598.2200,0.0000,,,0,0,
14055,4/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/13/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,6110.000,6110.000,0.000,Plus Materials                                    ,,540.0545,540.0800,0.0000,,,45,18,
14057,4/10/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/13/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,2145.000,2145.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
14063,4/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/13/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,8334.000,8334.000,0.000,Plus Materials                                    ,,583.3800,583.3800,0.0000,,,0,0,
14065,4/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/13/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,7367.000,7367.000,0.000,Plus Materials                                    ,,515.6900,515.6900,0.0000,,,0,0,
14067,4/10/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/13/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1581.000,1581.000,0.000,Plus Materials                                    ,,15.8100,15.8100,0.0000,,,28,0,
14073,4/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/13/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,4402.000,4402.000,0.000,Plus Materials                                    ,,308.1400,308.1400,0.0000,,,0,0,
14075,4/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/13/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,6200.000,6200.000,0.000,Plus Materials                                    ,,434.0000,434.0000,0.0000,,,0,0,
14080,4/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/14/2026 12:00:00 AM,4:40AM,,19:20:00,LBS    ,3502.000,3502.000,0.000,Plus Materials                                    ,,-40.9296,-40.9300,0.0000,,,54,2,
14084,4/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/14/2026 12:00:00 AM,4:40AM,,19:20:00,LBS    ,6608.000,6608.000,0.000,Plus Materials                                    ,,462.5600,462.5600,0.0000,,,55,0,
14086,4/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/14/2026 12:00:00 AM,4:41AM,,19:19:00,LBS    ,6729.000,6729.000,0.000,Plus Materials                                    ,,471.0300,471.0300,0.0000,,,0,7,
14087,4/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/14/2026 12:00:00 AM,4:41AM,,19:19:00,LBS    ,6897.000,6897.000,0.000,Plus Materials                                    ,,275.8800,275.8800,0.0000,,,20,0,
14088,4/13/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/14/2026 12:00:00 AM,4:41AM,,19:19:00,LBS    ,6705.000,6705.000,0.000,Plus Materials                                    ,,67.0500,67.0500,0.0000,,,0,0,
14089,4/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SMALL GRINDER (1ST SHIFT),Posted,4/14/2026 12:00:00 AM,4:41AM,,19:19:00,LBS    ,1179.000,1179.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
14094,4/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/14/2026 12:00:00 AM,4:42AM,,19:18:00,LBS    ,4830.000,4830.000,0.000,Plus Materials                                    ,,338.1000,338.1000,0.0000,,,0,0,
14104,4/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/14/2026 12:00:00 AM,4:44AM,,19:16:00,LBS    ,6314.000,6314.000,0.000,Plus Materials                                    ,,441.9800,441.9800,0.0000,,,0,0,
14106,4/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/14/2026 12:00:00 AM,4:44AM,,19:16:00,LBS    ,8352.000,8352.000,0.000,Plus Materials                                    ,,-584.6400,-584.6400,0.0000,,,10,0,
14110,4/13/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,4/13/2026 12:00:00 AM,4:45AM,,19:15:00,LBS    ,13705.000,15165.000,-1460.000,Plus Materials                                    ,,709.7100,1394.9700,685.2500,,,53,9,
14111,4/13/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/13/2026 12:00:00 AM,12:41PM,,11:19:00,LBS    ,19550.000,19550.000,0.000,Plus Materials                                    ,,1466.2527,1466.2500,0.0000,,,0,1,
14112,4/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/15/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,3364.000,3364.000,0.000,Plus Materials                                    ,,330.4469,330.4400,0.0000,,,24,2,
14116,4/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/15/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,9814.000,9814.000,0.000,Plus Materials                                    ,,686.9800,686.9800,0.0000,,,0,0,
14118,4/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/15/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,7307.000,7307.000,0.000,Plus Materials                                    ,,477.8522,477.8400,0.0000,,,160,9,
14120,4/14/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/15/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,3313.000,3313.000,0.000,Plus Materials                                    ,,55.0923,55.0900,0.0000,,,60,0,
14122,4/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/15/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,1320.000,1320.000,0.000,Plus Materials                                    ,,45.9859,45.9900,0.0000,,,1,0,
14126,4/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/15/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4797.000,4797.000,0.000,Plus Materials                                    ,,335.7900,335.7900,0.0000,,,0,0,
14128,4/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/15/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,11923.000,11923.000,0.000,Plus Materials                                    ,,470.5400,470.5600,0.0000,,,0,0,
14130,4/14/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/15/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4193.000,4193.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
14136,4/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/15/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,4824.000,4824.000,0.000,Plus Materials                                    ,,337.6800,337.6800,0.0000,,,0,0,
14138,4/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/15/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,6149.000,6149.000,0.000,Plus Materials                                    ,,-430.4300,-430.4300,0.0000,,,15,0,
14143,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/16/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,7902.000,7902.000,0.000,Plus Materials                                    ,,1572.5105,1572.5100,0.0000,,,19,5,
14147,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/16/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,7885.000,7885.000,0.000,Plus Materials                                    ,,551.9500,551.9500,0.0000,,,205,0,
14148,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,4/16/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,832.000,832.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,24,0,
14149,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/16/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,6612.000,6612.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,18,
14150,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/16/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,11524.000,11524.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
14151,4/15/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/16/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,4573.000,4573.000,0.000,Plus Materials                                    ,,228.6500,228.6500,0.0000,,,4,0,
14153,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/16/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,7311.000,7311.000,0.000,Plus Materials                                    ,,201.0525,201.0600,0.0000,,,0,0,
14157,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/16/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4744.000,4744.000,0.000,Plus Materials                                    ,,332.0800,332.0800,0.0000,,,0,0,
14159,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/16/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7066.000,7066.000,0.000,Plus Materials                                    ,,424.3800,424.3800,0.0000,,,11,0,
14161,4/15/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/16/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,3355.000,3355.000,0.000,Plus Materials                                    ,,167.7500,167.7500,0.0000,,,8,0,
14167,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/16/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1636.000,1636.000,0.000,Plus Materials                                    ,,65.4400,65.4400,0.0000,,,0,0,
14169,4/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/16/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6401.000,6401.000,0.000,Plus Materials                                    ,,-448.0700,-448.0700,0.0000,,,10,0,
14173,4/15/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,4/16/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,415.000,3900.000,-3485.000,Plus Materials                                    ,,19.1700,39.9300,20.7500,,,2,3,
14174,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/17/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,10359.000,10359.000,0.000,Plus Materials                                    ,,2842.0836,2842.0800,0.0000,,,0,7,
14178,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/17/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4695.000,4695.000,0.000,Plus Materials                                    ,,328.6500,328.6500,0.0000,,,0,0,
14180,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/17/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,9088.000,9088.000,0.000,Plus Materials                                    ,,565.4800,565.4600,0.0000,,,0,15,
14181,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/17/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,5052.000,5052.000,0.000,Plus Materials                                    ,,202.0800,202.0800,0.0000,,,15,0,
14182,4/16/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/17/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,3366.000,3366.000,0.000,Plus Materials                                    ,,235.6200,235.6200,0.0000,,,48,0,
14184,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/17/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,9417.000,9417.000,0.000,Plus Materials                                    ,,258.9692,258.9700,0.0000,,,0,0,
14188,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/17/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,3458.000,3458.000,0.000,Plus Materials                                    ,,242.0600,242.0600,0.0000,,,0,0,
14190,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/17/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,8439.000,8439.000,0.000,Plus Materials                                    ,,590.7300,590.7300,0.0000,,,12,0,
14191,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (2ND SHIFT),Posted,4/17/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,4012.000,4012.000,0.000,Plus Materials                                    ,,197.5810,197.5800,0.0000,,,17,4,
14192,4/16/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/17/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,4180.000,4180.000,0.000,Plus Materials                                    ,,292.6000,292.6000,0.0000,,,0,0,
