Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
16333,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/24/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,4944.000,4944.000,0.000,Plus Materials                                    ,,741.6000,741.6000,0.0000,,,0,0,
16335,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/24/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,9592.000,9592.000,0.000,Plus Materials                                    ,,217.5276,217.5300,0.0000,,,16,0,
16337,7/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/24/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,2788.000,2788.000,0.000,Plus Materials                                    ,,127.9234,127.9200,0.0000,,,4,0,
16339,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/24/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,8157.000,8157.000,0.000,Plus Materials                                    ,,2186.6680,2186.6700,0.0000,,,0,6,
16343,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/24/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,3494.000,3494.000,0.000,Plus Materials                                    ,,34.9400,34.9400,0.0000,,,21,0,
16345,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/24/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,10584.000,10584.000,0.000,Plus Materials                                    ,,179.9500,179.9800,0.0000,,,12,0,
16349,7/23/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/24/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,5060.000,4975.000,85.000,Plus Materials                                    ,,285.9900,538.9900,253.0000,,,18,3,
16350,7/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/27/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,5737.000,5737.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,5,
16354,7/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/27/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,11968.000,11968.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,42,0,
16356,7/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/27/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,12047.000,12047.000,0.000,Plus Materials                                    ,,753.0019,752.9900,0.0000,,,67,0,
16358,7/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/27/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,5906.000,5906.000,0.000,Plus Materials                                    ,,552.7131,552.7100,0.0000,,,0,0,
16360,7/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/27/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,10879.000,10879.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,16,0,
16364,7/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/27/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4794.000,4794.000,0.000,Plus Materials                                    ,,368.4000,368.4000,0.0000,,,5,0,
16366,7/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/27/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,8534.000,8534.000,0.000,Plus Materials                                    ,,177.0692,177.0600,0.0000,,,26,0,
16368,7/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/27/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,1934.000,1934.000,0.000,Plus Materials                                    ,,101.4768,101.4800,0.0000,,,6,0,
16370,7/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/27/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,7407.000,7407.000,0.000,Plus Materials                                    ,,436.0717,436.0600,0.0000,,,52,6,
16374,7/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/27/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,5035.000,5035.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,14,0,
16380,7/24/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/27/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,4999.000,7865.000,-2866.000,Plus Materials                                    ,,285.6600,535.6100,249.9500,,,17,5,
16381,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/28/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,3689.000,3689.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,16,3,
16385,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/28/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,6165.000,6165.000,0.000,Plus Materials                                    ,,22.7500,22.7500,0.0000,,,30,0,
16387,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/28/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,7238.000,7238.000,0.000,Plus Materials                                    ,,677.3704,677.3600,0.0000,,,0,0,
16389,7/27/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/28/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,4963.000,4963.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16391,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/28/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,6251.000,6251.000,0.000,Plus Materials                                    ,,512.5000,512.5000,0.0000,,,0,5780,
16395,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/28/2026 12:00:00 AM,4:58AM,,19:02:00,LBS    ,4366.000,4366.000,0.000,Plus Materials                                    ,,213.1000,213.1000,0.0000,,,3,0,
16397,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/28/2026 12:00:00 AM,4:58AM,,19:02:00,LBS    ,9403.000,9403.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,30,0,
16399,7/27/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/28/2026 12:00:00 AM,4:59AM,,19:01:00,LBS    ,4237.000,4237.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,1,0,
16401,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/28/2026 12:00:00 AM,4:59AM,,19:01:00,LBS    ,5852.000,5852.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,35,45,
16405,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/28/2026 12:00:00 AM,5:00AM,,19:00:00,LBS    ,3572.000,3572.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16407,7/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/28/2026 12:00:00 AM,5:00AM,,19:00:00,LBS    ,5151.000,5151.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16411,7/27/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/28/2026 12:00:00 AM,5:01AM,,18:59:00,LBS    ,1300.000,1895.000,-595.000,Plus Materials                                    ,,71.2100,136.2100,65.0000,,,4,1,
16412,7/27/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/28/2026 12:00:00 AM,5:09AM,,18:51:00,LBS    ,2015.000,2390.000,-375.000,Plus Materials                                    ,,88.2300,188.9800,100.7500,,,8,2,
16417,7/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/29/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,6562.000,6562.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16419,7/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/29/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,4885.000,4885.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,48,0,
16420,7/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/29/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,595.000,595.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16421,7/28/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/29/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,3213.000,3213.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16427,7/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/29/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,5688.000,5688.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16429,7/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/29/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,7346.000,7346.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16431,7/28/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/29/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,3807.000,3807.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16437,7/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/29/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,5318.000,5318.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16441,7/28/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (3RD SHIFT),Posted,7/29/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,1696.000,1696.000,0.000,Plus Materials                                    ,,179.3806,179.3800,0.0000,,,0,0,
16443,7/28/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/29/2026 12:00:00 AM,6:29AM,,17:31:00,LBS    ,5290.000,6690.000,-1400.000,Plus Materials                                    ,,301.5400,566.0400,264.5000,,,20,3,
16448,7/29/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/30/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,2700.000,2700.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16450,7/29/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/30/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,6818.000,6818.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,48,0,
16451,7/29/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/30/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,1106.000,1106.000,0.000,Plus Materials                                    ,,99.5400,99.5400,0.0000,,,0,0,
16452,7/29/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/30/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,6780.000,6780.000,0.000,Plus Materials                                    ,,705.6041,705.6000,0.0000,,,0,0,
16454,7/29/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/30/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1458.000,1458.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16458,7/29/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/30/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,4700.000,4700.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16460,7/29/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/30/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,6647.000,6647.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16462,7/29/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/30/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,6404.000,6404.000,0.000,Plus Materials                                    ,,666.4718,666.4700,0.0000,,,0,0,
16464,7/29/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/30/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,5391.000,5391.000,0.000,Plus Materials                                    ,,163.3500,163.3400,0.0000,,,70,4,
16475,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/31/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,1824.000,1824.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,5,2,
16479,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/31/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,5190.000,5190.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16481,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/31/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,3864.000,3864.000,0.000,Plus Materials                                    ,,-85.6100,-85.6200,0.0000,,,0,0,
16482,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/31/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,936.000,936.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16483,7/30/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/31/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,6111.000,6111.000,0.000,Plus Materials                                    ,,635.9795,635.9700,0.0000,,,0,0,
16485,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/31/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,4619.000,4619.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16489,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/31/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1400.000,1400.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16491,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/31/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,3022.000,3022.000,0.000,Plus Materials                                    ,,-211.5400,-211.5400,0.0000,,,8,0,
16493,7/30/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/31/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,5075.000,5075.000,0.000,Plus Materials                                    ,,528.1615,528.1600,0.0000,,,0,0,
16495,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/31/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4830.000,4830.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,13,4,
16499,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/31/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,1738.000,1738.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16501,7/30/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/31/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,5489.000,5489.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16505,7/30/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/31/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,2013.000,6312.000,-4299.000,Plus Materials                                    ,,114.0200,214.6600,100.6500,,,8,4,
16506,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,8/3/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,1334.000,5382.000,-4048.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,3,5,
16510,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/3/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,16575.000,16575.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,42,0,
16512,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/3/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,7040.000,7040.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16514,7/31/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/3/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1113.000,1113.000,0.000,Plus Materials                                    ,,117.2020,117.2000,0.0000,,,0,0,
16516,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/3/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,6531.000,6531.000,0.000,Plus Materials                                    ,,-244.6613,-244.6600,0.0000,,,54,0,
16520,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/3/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,5610.000,5610.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,0,
16522,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/3/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,7537.000,7537.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16524,7/31/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/3/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,7838.000,7838.000,0.000,Plus Materials                                    ,,815.7116,815.7100,0.0000,,,0,0,
16526,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/3/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,6400.000,6400.000,0.000,Plus Materials                                    ,,90.4439,90.4500,0.0000,,,0,5,
16530,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/3/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,6656.000,6656.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16532,7/31/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/3/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,4684.000,4684.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16536,7/31/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,8/3/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,3785.000,6032.000,-2247.000,Plus Materials                                    ,,210.6300,399.8800,189.2500,,,11,3,
16537,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,8/4/2026 12:00:00 AM,4:53AM,,19:07:00,LBS    ,2009.000,4507.000,-2498.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,4,5,
16541,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/4/2026 12:00:00 AM,4:54AM,,19:06:00,LBS    ,7612.000,7612.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,46,0,
16543,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/4/2026 12:00:00 AM,4:54AM,,19:06:00,LBS    ,6342.000,6342.000,0.000,Plus Materials                                    ,,-164.1500,-164.1500,0.0000,,,0,0,
16544,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,8/4/2026 12:00:00 AM,4:54AM,,19:06:00,LBS    ,1465.000,1465.000,0.000,Plus Materials                                    ,,14.6500,14.6500,0.0000,,,14,0,
16545,8/3/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/4/2026 12:00:00 AM,4:55AM,,19:05:00,LBS    ,5346.000,5346.000,0.000,Plus Materials                                    ,,558.2087,558.2100,0.0000,,,42,0,
16547,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/4/2026 12:00:00 AM,4:55AM,,19:05:00,LBS    ,5661.000,9518.000,-3857.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,9,0,
16551,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/4/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,4708.000,4708.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16553,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/4/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,2861.000,2861.000,0.000,Plus Materials                                    ,,-200.2700,-200.2700,0.0000,,,8,0,
16555,8/3/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/4/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,6183.000,6183.000,0.000,Plus Materials                                    ,,645.6048,645.6000,0.0000,,,0,0,
16557,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/4/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,8355.000,9518.000,-1163.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,8,
16561,8/3/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/4/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,4894.000,4894.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16568,8/3/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,8/3/2026 12:00:00 AM,12:52PM,,11:08:00,LBS    ,39848.000,39848.000,0.000,Plus Materials                                    ,,597.7200,597.7200,0.0000,,,84,1,
16569,8/3/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,8/3/2026 12:00:00 AM,12:54PM,,11:06:00,LBS    ,5420.000,5420.000,0.000,Plus Materials                                    ,,81.3021,81.3000,0.0000,,,0,1,
16574,8/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/5/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6800.000,6800.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16576,8/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/5/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,3028.000,3028.000,0.000,Plus Materials                                    ,,-60.2000,-60.2100,0.0000,,,0,0,
16577,8/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,8/5/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1120.000,1387.000,-267.000,Plus Materials                                    ,,35.9000,35.9000,0.0000,,,14,0,
16578,8/4/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/5/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,3887.000,3887.000,0.000,Plus Materials                                    ,,405.8660,405.8600,0.0000,,,0,0,
16580,8/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/5/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,2846.000,9814.000,-6968.000,Plus Materials                                    ,,12.2500,12.2600,0.0000,,,7,0,
16584,8/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/5/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,1604.000,1604.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
